cluster	gene_name	gene_id	isTF	E9.5VSE10.5_l2fc	E9.5VSE10.5_padj	E10.5VSE11.5_l2fc	E10.5VSE11.5_padj	E11.5VSE12.5_l2fc	E11.5VSE12.5_padj
Ect6	Kcnh2	ENSMUSG00000038319	FALSE	2.70645916563028	0.000270029327255492	NA	NA	NA	NA
Ect6	Trim71	ENSMUSG00000079259	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Kirrel3	ENSMUSG00000032036	FALSE	-2.51100317214066	1.16969667961904e-14	-1.58224536784946	0.0267621414543573	NA	NA
Ect6	C1ql4	ENSMUSG00000001076	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Rftn1	ENSMUSG00000039316	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Tdrp	ENSMUSG00000050052	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Dct	ENSMUSG00000022129	FALSE	NA	NA	NA	NA	2.16908454411429	0.0417875739495116
Ect1	Txnip	ENSMUSG00000038393	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Slc2a12	ENSMUSG00000037490	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Duox1	ENSMUSG00000033268	FALSE	-5.7163020868942	0.000378240121775456	NA	NA	NA	NA
Ect1	Tubb2b	ENSMUSG00000045136	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Wisp1	ENSMUSG00000005124	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Gng4	ENSMUSG00000021303	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Plekhh3	ENSMUSG00000035172	FALSE	-1.74374706932939	0.0222063281966924	NA	NA	NA	NA
Ect6	Gm42372	ENSMUSG00000108348	FALSE	1.9688693347451	0.0447814510691154	NA	NA	NA	NA
Ect6	Reck	ENSMUSG00000028476	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Map2	ENSMUSG00000015222	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Pgbd5	ENSMUSG00000050751	FALSE	-3.66828295054402	1.42977463382693e-14	-2.5490885158016	0.0088936496568017	NA	NA
Ect1	Adgrg1	ENSMUSG00000031785	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Cdc42ep3	ENSMUSG00000036533	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Tjp3	ENSMUSG00000034917	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Crybg3	ENSMUSG00000022723	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Vim	ENSMUSG00000026728	FALSE	-2.04427066134816	3.91751087856147e-10	NA	NA	NA	NA
Ect6	Tshz2	ENSMUSG00000047907	TRUE	NA	NA	NA	NA	NA	NA
Ect4	Hoxa3	ENSMUSG00000079560	TRUE	1.71927592954128	0.00519713678713516	NA	NA	NA	NA
Ect6	Shisa3	ENSMUSG00000050010	FALSE	4.2924025457732	0.00014177570833187	NA	NA	NA	NA
Ect6	Ggt1	ENSMUSG00000006345	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Serpinb5	ENSMUSG00000067006	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Gpx2	ENSMUSG00000042808	FALSE	-1.7265305534643	8.03844666251855e-05	NA	NA	-2.34113582736639	2.86959457218692e-07
Ect1	Arhgef28	ENSMUSG00000021662	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Krt19	ENSMUSG00000020911	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Ube2e3	ENSMUSG00000027011	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Jaml	ENSMUSG00000048534	FALSE	3.58738018598739	0.00193395148049916	NA	NA	NA	NA
Ect1	St5	ENSMUSG00000031024	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Trp53i11	ENSMUSG00000068735	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Mfsd13a	ENSMUSG00000025227	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Cpne6	ENSMUSG00000022212	FALSE	NA	NA	NA	NA	3.36821358924002	0.00679633229383751
Ect1	Palm2	ENSMUSG00000090053	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Slc7a1	ENSMUSG00000041313	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Ackr3	ENSMUSG00000044337	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Dnmt3a	ENSMUSG00000020661	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Sparc	ENSMUSG00000018593	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Pcdhb16	ENSMUSG00000047910	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Zbtb16	ENSMUSG00000066687	TRUE	1.82854039904974	0.0225830713915695	NA	NA	NA	NA
Ect1	Cdh13	ENSMUSG00000031841	FALSE	-1.90263998260163	0.0188006710701963	NA	NA	NA	NA
Ect1	Ppic	ENSMUSG00000024538	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Coch	ENSMUSG00000020953	FALSE	NA	NA	2.92749883157207	0.0290548649151825	NA	NA
Ect3	Ntm	ENSMUSG00000059974	FALSE	NA	NA	-2.14287343841094	0.0088936496568017	NA	NA
Ect1	Arid5b	ENSMUSG00000019947	TRUE	NA	NA	NA	NA	NA	NA
Ect2	Hoxa10	ENSMUSG00000000938	TRUE	-3.52093449473031	2.83862451351491e-13	NA	NA	-2.83192405616615	0.000286090179046708
Ect3	Arrb1	ENSMUSG00000018909	FALSE	-1.77924756769232	7.51755168431823e-09	NA	NA	-2.25691955221663	2.91548608825452e-05
Ect1	Pcdh7	ENSMUSG00000029108	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Oit3	ENSMUSG00000009654	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Bcat1	ENSMUSG00000030268	FALSE	1.94139358960931	8.05701816162315e-12	NA	NA	-2.446931676898	0.00138720963086939
Ect3	Gnaz	ENSMUSG00000040009	FALSE	-1.95140923890872	0.00145728227503094	-1.88992070063074	0.031669218165616	NA	NA
Ect1	Ppp1r36	ENSMUSG00000052221	FALSE	-1.86246585346069	0.0148912164945839	NA	NA	NA	NA
Ect1	Pitpnm3	ENSMUSG00000040543	FALSE	NA	NA	NA	NA	2.25099087504451	0.017818762664932
Ect6	Adamts1	ENSMUSG00000022893	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Hspa2	ENSMUSG00000059970	FALSE	-1.78066047453571	2.76888886858535e-06	NA	NA	NA	NA
Ect1	Nipal4	ENSMUSG00000020411	FALSE	-1.69301340448693	0.0264997341772164	NA	NA	NA	NA
Ect1	Eva1a	ENSMUSG00000035104	FALSE	-2.72675859346978	3.24805141271202e-06	NA	NA	NA	NA
Ect1	Orai2	ENSMUSG00000039747	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Id2	ENSMUSG00000020644	TRUE	NA	NA	NA	NA	NA	NA
Ect3	Il1rap	ENSMUSG00000022514	FALSE	NA	NA	NA	NA	NA	NA
Ect4	Mapk13	ENSMUSG00000004864	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Ssh3	ENSMUSG00000034616	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Nacc2	ENSMUSG00000026932	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Sdf2l1	ENSMUSG00000022769	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Aplp1	ENSMUSG00000006651	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Igfbpl1	ENSMUSG00000035551	FALSE	-1.72635878491734	7.12996697647016e-05	NA	NA	NA	NA
Ect3	Pcsk5	ENSMUSG00000024713	FALSE	NA	NA	NA	NA	NA	NA
Ect4	Vsir	ENSMUSG00000020101	FALSE	2.59173314531911	2.29942928438012e-05	NA	NA	NA	NA
Ect3	Padi3	ENSMUSG00000025328	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Pdpn	ENSMUSG00000028583	FALSE	NA	NA	NA	NA	NA	NA
Ect4	Ednrb	ENSMUSG00000022122	FALSE	2.97618764639953	0.000670752372812034	NA	NA	NA	NA
Ect6	Rgs14	ENSMUSG00000052087	TRUE	NA	NA	NA	NA	NA	NA
Ect3	Asphd2	ENSMUSG00000029348	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Clca2	ENSMUSG00000036960	FALSE	-3.1507295152775	1.33627898465155e-05	NA	NA	NA	NA
Ect6	Tmem114	ENSMUSG00000022715	FALSE	NA	NA	-3.75733431406459	0.0222752846600061	NA	NA
Ect3	Pdgfra	ENSMUSG00000029231	FALSE	-2.65369337085064	3.73188579921605e-20	NA	NA	NA	NA
Ect1	Slc7a5	ENSMUSG00000040010	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Fgf3	ENSMUSG00000031074	FALSE	-3.85744754131003	8.16183851091893e-09	NA	NA	NA	NA
Ect1	Slc6a14	ENSMUSG00000031089	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Ifitm1	ENSMUSG00000025491	FALSE	NA	NA	1.99165547097808	0.02699884878354	NA	NA
Ect1	Arhgap22	ENSMUSG00000063506	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Reep6	ENSMUSG00000035504	FALSE	-1.63391984594047	0.00128609872278472	NA	NA	NA	NA
Ect1	Krt75	ENSMUSG00000022986	FALSE	NA	NA	NA	NA	2.27648993820974	0.0146211840406329
Ect1	Syt1	ENSMUSG00000035864	FALSE	NA	NA	NA	NA	1.98997280675323	0.00335521573600398
Ect1	Exoc6	ENSMUSG00000053799	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Mafb	ENSMUSG00000074622	TRUE	-1.85865379107612	1.67014842802892e-05	NA	NA	NA	NA
Ect6	Rbpms	ENSMUSG00000031586	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Pou4f1	ENSMUSG00000048349	TRUE	-4.36109023944929	1.04848359571104e-09	NA	NA	NA	NA
Ect6	Rnf144b	ENSMUSG00000038068	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Grik4	ENSMUSG00000032017	FALSE	NA	NA	NA	NA	-1.98844268967023	0.0178926172230988
Ect3	Cabp7	ENSMUSG00000009075	FALSE	-3.79156619276307	0.00103682091215906	-2.76126467763619	0.0286708119808408	NA	NA
Ect1	Prag1	ENSMUSG00000050271	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Dhdh	ENSMUSG00000011382	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Acvr2a	ENSMUSG00000052155	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Hapln1	ENSMUSG00000021613	FALSE	NA	NA	NA	NA	-1.51814785917685	0.049384787129543
Ect6	Des	ENSMUSG00000026208	FALSE	3.45421027622462	0.00234185466633151	NA	NA	NA	NA
Ect1	Fhdc1	ENSMUSG00000041842	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Klrg2	ENSMUSG00000071537	FALSE	NA	NA	NA	NA	NA	NA
Ect4	Irx3	ENSMUSG00000031734	TRUE	2.09344670817611	1.37635384085095e-05	NA	NA	NA	NA
Ect5	Tbx15	ENSMUSG00000027868	TRUE	-2.71325823970344	1.13778830559508e-08	NA	NA	-3.54290754885217	3.82130426471992e-05
Ect2	Evx1	ENSMUSG00000005503	TRUE	-5.87588867406699	7.51755168431823e-09	NA	NA	-2.51996383579776	0.0405548608959975
Ect6	Hacd4	ENSMUSG00000028497	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Dpysl5	ENSMUSG00000029168	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Galnt14	ENSMUSG00000024064	FALSE	-3.03715717895382	1.59049575054503e-07	NA	NA	NA	NA
Ect1	Mical2	ENSMUSG00000038244	FALSE	-3.51594097200683	0.00497975119068274	NA	NA	NA	NA
Ect6	Ccne1	ENSMUSG00000002068	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Pax7	ENSMUSG00000028736	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Nsg1	ENSMUSG00000029126	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Lactb	ENSMUSG00000032370	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Fam189a2	ENSMUSG00000071604	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Alx3	ENSMUSG00000014603	TRUE	NA	NA	NA	NA	-1.53794523263516	0.00262022956075185
Ect1	Sat1	ENSMUSG00000025283	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Gas7	ENSMUSG00000033066	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Hoxd9	ENSMUSG00000043342	TRUE	NA	NA	NA	NA	-3.9187155076281	0.00414070230282655
Ect6	Ppp2r5a	ENSMUSG00000026626	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Galnt6	ENSMUSG00000037280	FALSE	NA	NA	-1.53148841376805	0.02215835865227	NA	NA
Ect1	Det1	ENSMUSG00000030610	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Itpkb	ENSMUSG00000038855	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Shox2	ENSMUSG00000027833	TRUE	NA	NA	-2.75609112754086	0.0158851328653227	NA	NA
Ect1	Trib2	ENSMUSG00000020601	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Asap3	ENSMUSG00000036995	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Spsb4	ENSMUSG00000046997	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Krt8	ENSMUSG00000049382	FALSE	NA	NA	NA	NA	-1.75404476913464	0.000899597683006361
Ect6	Srms	ENSMUSG00000027579	FALSE	NA	NA	NA	NA	-1.69125415907562	0.0222667368222963
Ect1	Nrep	ENSMUSG00000042834	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Gchfr	ENSMUSG00000046814	FALSE	1.92821077449401	0.00337138356578562	NA	NA	-3.56358925130987	0.0322321856084935
Ect1	Tlr5	ENSMUSG00000079164	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Esrp2	ENSMUSG00000084128	FALSE	-1.79604567039462	6.38919825399967e-12	NA	NA	NA	NA
Ect1	Ptpn3	ENSMUSG00000038764	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Ddit4l	ENSMUSG00000046818	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Pou6f2	ENSMUSG00000009734	TRUE	-3.02715884510338	8.35641480121191e-12	NA	NA	-2.268466705831	0.00852244978134184
Ect1	Iffo2	ENSMUSG00000041025	FALSE	NA	NA	NA	NA	NA	NA
Ect1	S100a14	ENSMUSG00000042306	FALSE	NA	NA	NA	NA	2.89977729845244	0.0284644727082762
Ect1	Gprc5b	ENSMUSG00000008734	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Camk2a	ENSMUSG00000024617	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Itih5	ENSMUSG00000025780	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Acsl4	ENSMUSG00000031278	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Sytl1	ENSMUSG00000028860	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Megf9	ENSMUSG00000039270	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Dnajc22	ENSMUSG00000038009	FALSE	1.93247514528744	0.0293633260424126	NA	NA	NA	NA
Ect6	Nr2f1	ENSMUSG00000069171	TRUE	2.72389633489226	9.92938067127142e-05	NA	NA	NA	NA
Ect1	D930020B18Rik	ENSMUSG00000047642	FALSE	-2.94508617672069	0.000270022500739851	NA	NA	NA	NA
Ect3	Pdia6	ENSMUSG00000020571	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Cavin3	ENSMUSG00000037060	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Maob	ENSMUSG00000040147	FALSE	-2.17791805612225	0.000250518148195408	NA	NA	NA	NA
Ect1	Ptpru	ENSMUSG00000028909	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Efna3	ENSMUSG00000028039	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Clic5	ENSMUSG00000023959	FALSE	-5.04469965863793	0.010332869905191	NA	NA	NA	NA
Ect6	Ak1	ENSMUSG00000026817	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Scrn1	ENSMUSG00000019124	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Foxq1	ENSMUSG00000038415	TRUE	NA	NA	NA	NA	NA	NA
Ect6	Ndrg1	ENSMUSG00000005125	FALSE	NA	NA	NA	NA	NA	NA
Ect1	B3gnt8	ENSMUSG00000059479	FALSE	-1.65857070839561	0.0273563854679578	NA	NA	NA	NA
Ect6	Rps6ka6	ENSMUSG00000025665	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Qrich2	ENSMUSG00000070331	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Nampt	ENSMUSG00000020572	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Vcan	ENSMUSG00000021614	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Rbp1	ENSMUSG00000046402	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Acot9	ENSMUSG00000025287	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Sox13	ENSMUSG00000070643	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Hist3h2ba	ENSMUSG00000056895	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Adcy1	ENSMUSG00000020431	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Hr	ENSMUSG00000022096	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Trim29	ENSMUSG00000032013	FALSE	-1.85972160272718	4.40025824981313e-09	NA	NA	NA	NA
Ect3	Adamts2	ENSMUSG00000036545	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Sod3	ENSMUSG00000072941	FALSE	4.55294277798602	0.00484597003257935	NA	NA	NA	NA
Ect1	Cebpa	ENSMUSG00000034957	TRUE	-2.09311218570865	0.000192951109979077	NA	NA	NA	NA
Ect5	Rai14	ENSMUSG00000022246	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Slco3a1	ENSMUSG00000025790	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Cd44	ENSMUSG00000005087	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Kif26b	ENSMUSG00000026494	FALSE	-1.7370190717245	1.86822930812335e-09	NA	NA	NA	NA
Ect6	Nrn1	ENSMUSG00000039114	FALSE	3.12496372342379	0.0300644255591117	NA	NA	NA	NA
Ect1	Cd109	ENSMUSG00000046186	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Zfp467	ENSMUSG00000068551	TRUE	NA	NA	NA	NA	NA	NA
Ect3	Abhd15	ENSMUSG00000000686	FALSE	NA	NA	-2.96598983697055	0.0088936496568017	NA	NA
Ect2	Fcrl6	ENSMUSG00000070504	FALSE	-6.35074005581217	0.0268275115410927	NA	NA	-6.67347386025981	0.00583965777188837
Ect5	Epha3	ENSMUSG00000052504	FALSE	NA	NA	NA	NA	-2.59889312034227	6.66031882596666e-05
Ect1	Lrrc8c	ENSMUSG00000054720	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Galnt16	ENSMUSG00000021130	FALSE	-2.04363112546997	2.76001361982859e-07	NA	NA	NA	NA
Ect6	Pde10a	ENSMUSG00000023868	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Celsr1	ENSMUSG00000016028	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Timp3	ENSMUSG00000020044	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Hebp2	ENSMUSG00000019853	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Vtcn1	ENSMUSG00000051076	FALSE	-6.55679989712667	0.0141098801690596	NA	NA	NA	NA
Ect6	Lin28a	ENSMUSG00000050966	TRUE	3.3302322395496	2.00567357896666e-42	NA	NA	NA	NA
Ect1	Palld	ENSMUSG00000058056	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Klhdc7a	ENSMUSG00000078234	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Kifc3	ENSMUSG00000031788	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Prex2	ENSMUSG00000048960	FALSE	1.67531759839969	0.000245113911463678	NA	NA	-2.16941735689131	0.0394324978090633
Ect1	Tnfrsf19	ENSMUSG00000060548	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Sh3rf2	ENSMUSG00000057719	FALSE	-3.52232858934852	0.000832650838981913	NA	NA	NA	NA
Ect1	Grhl1	ENSMUSG00000020656	TRUE	-1.84399930102582	0.00879892821975546	NA	NA	NA	NA
Ect3	Clca1	ENSMUSG00000028255	FALSE	NA	NA	-1.6826939792269	0.0256917648529798	-3.32704032380808	1.29916346050862e-05
Ect1	Wfikkn2	ENSMUSG00000044177	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Fgf15	ENSMUSG00000031073	FALSE	-6.1231748084137	0.000760363962231508	-6.79462291265249	0.00572774517762152	NA	NA
Ect6	Fut2	ENSMUSG00000055978	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Hoxd13	ENSMUSG00000001819	TRUE	-4.9220143942057	2.57921421565281e-22	NA	NA	NA	NA
Ect6	Zfp703	ENSMUSG00000085795	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Dock5	ENSMUSG00000044447	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Grem1	ENSMUSG00000074934	FALSE	-1.95162187270289	0.00174745040958432	NA	NA	-5.34332020276482	1.68578294539017e-07
Ect3	C430049E01Rik	ENSMUSG00000108900	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Zbtb4	ENSMUSG00000018750	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Prss8	ENSMUSG00000030800	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Upk3bl	ENSMUSG00000006143	FALSE	-2.2027753715499	6.14910499580856e-07	NA	NA	NA	NA
Ect1	Nfia	ENSMUSG00000028565	TRUE	-2.67930883985707	0.000443446148667765	NA	NA	NA	NA
Ect1	Pcdhb20	ENSMUSG00000046191	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Hspa5	ENSMUSG00000026864	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Svopl	ENSMUSG00000029830	FALSE	-1.89717474159714	1.7158281817957e-05	NA	NA	NA	NA
Ect1	Slc25a24	ENSMUSG00000040322	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Mkx	ENSMUSG00000061013	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Tmem64	ENSMUSG00000043252	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Vwde	ENSMUSG00000079679	FALSE	-2.16084397692286	4.03219982694852e-10	NA	NA	NA	NA
Ect1	Ly6h	ENSMUSG00000022577	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Krt9	ENSMUSG00000051617	FALSE	-5.44869560543624	9.23954262541743e-12	NA	NA	NA	NA
Ect1	Tbc1d16	ENSMUSG00000039976	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Slc29a3	ENSMUSG00000020100	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Kcne1l	ENSMUSG00000090122	FALSE	-1.72270464419767	0.00461173057697147	NA	NA	NA	NA
Ect1	Irf2	ENSMUSG00000031627	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Sept8	ENSMUSG00000018398	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Peak1	ENSMUSG00000074305	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Zfp827	ENSMUSG00000071064	FALSE	-1.83894906861063	1.46506988363339e-05	NA	NA	NA	NA
Ect3	Abca4	ENSMUSG00000028125	FALSE	NA	NA	-1.59685297543863	0.0290548649151825	NA	NA
Ect1	Tenm3	ENSMUSG00000031561	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Serf1	ENSMUSG00000021643	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Dopey2	ENSMUSG00000022946	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Arl4a	ENSMUSG00000047446	FALSE	-2.53655977629825	3.12509881371295e-14	NA	NA	NA	NA
Ect1	Ldhb	ENSMUSG00000030246	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Kcnd1	ENSMUSG00000009731	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Hs6st2	ENSMUSG00000062184	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Lrrc15	ENSMUSG00000052316	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Rbpms2	ENSMUSG00000032387	FALSE	NA	NA	NA	NA	-2.57253719585739	0.0107204728584232
Ect1	Cpne8	ENSMUSG00000052560	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Plch2	ENSMUSG00000029055	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Fam129a	ENSMUSG00000026483	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Vav3	ENSMUSG00000033721	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Krt18	ENSMUSG00000023043	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Heph	ENSMUSG00000031209	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Sdk1	ENSMUSG00000039683	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Slc7a11	ENSMUSG00000027737	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Cybrd1	ENSMUSG00000027015	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Fras1	ENSMUSG00000034687	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Adam19	ENSMUSG00000011256	FALSE	NA	NA	NA	NA	NA	NA
Ect2	Thbs1	ENSMUSG00000040152	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Wnk2	ENSMUSG00000037989	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Zfp423	ENSMUSG00000045333	TRUE	NA	NA	NA	NA	NA	NA
Ect1	Cds1	ENSMUSG00000029330	FALSE	-1.78036385460695	0.0468488301081139	NA	NA	NA	NA
Ect6	Amph	ENSMUSG00000021314	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Art4	ENSMUSG00000030217	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Fgd3	ENSMUSG00000037946	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Pnck	ENSMUSG00000002012	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Pik3r1	ENSMUSG00000041417	FALSE	NA	NA	NA	NA	NA	NA
Ect5	Nkx1-1	ENSMUSG00000029112	FALSE	NA	NA	NA	NA	-2.05762659860551	0.00148124416334523
Ect4	Hoxa4	ENSMUSG00000000942	TRUE	2.7674657561067	0.00383806197085769	NA	NA	NA	NA
Ect1	Dlg2	ENSMUSG00000052572	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Esyt1	ENSMUSG00000025366	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Susd5	ENSMUSG00000086596	FALSE	NA	NA	1.83083559881477	0.0123922810618785	NA	NA
Ect6	Yaf2	ENSMUSG00000022634	TRUE	NA	NA	NA	NA	NA	NA
Ect6	Hspd1	ENSMUSG00000025980	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Pfkfb3	ENSMUSG00000026773	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Pkp3	ENSMUSG00000054065	FALSE	NA	NA	NA	NA	NA	NA
Ect3	Gdnf	ENSMUSG00000022144	FALSE	-3.97948705253236	1.02739379584514e-07	NA	NA	NA	NA
Ect6	Cdk18	ENSMUSG00000026437	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Zfp651	ENSMUSG00000013419	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Pnma2	ENSMUSG00000046204	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Sp5	ENSMUSG00000075304	FALSE	NA	NA	NA	NA	NA	NA
Ect1	Micall1	ENSMUSG00000033039	FALSE	NA	NA	NA	NA	NA	NA
Ect6	Ifitm3	ENSMUSG00000025492	FALSE	NA	NA	NA	NA	NA	NA
