cluster	gene_name	gene_id	isTF	E9.5VSE10.5_l2fc	E9.5VSE10.5_padj	E10.5VSE11.5_l2fc	E10.5VSE11.5_padj	E11.5VSE12.5_l2fc	E11.5VSE12.5_padj
Mes6	Hey1	ENSMUSG00000040289	TRUE	-2.78194436251501	2.60885023284364e-20	NA	NA	NA	NA
Mes5	F13a1	ENSMUSG00000039109	FALSE	-3.77974198318674	7.34555181609227e-07	NA	NA	NA	NA
Mes5	Cerk	ENSMUSG00000035891	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Tbx4	ENSMUSG00000000094	TRUE	-3.40535814180149	6.79409220475387e-11	NA	NA	NA	NA
Mes5	Dpysl5	ENSMUSG00000029168	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Adgre1	ENSMUSG00000004730	FALSE	-5.72065196968733	0.0146309995125102	NA	NA	NA	NA
Mes3	Mapk12	ENSMUSG00000022610	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Rtl1	ENSMUSG00000085925	FALSE	4.56656008049282	4.96231891462101e-07	NA	NA	NA	NA
Mes4	Dnmbp	ENSMUSG00000025195	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Mpzl3	ENSMUSG00000070305	FALSE	1.83211656230688	0.000217663341715761	NA	NA	NA	NA
Mes4	Smpd5	ENSMUSG00000071724	FALSE	NA	NA	NA	NA	NA	NA
Mes4	St6galnac2	ENSMUSG00000057286	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Ano1	ENSMUSG00000031075	FALSE	NA	NA	-2.26188551411247	0.000136531899801797	NA	NA
Mes4	H1f0	ENSMUSG00000096210	TRUE	NA	NA	NA	NA	NA	NA
Mes5	Zfp467	ENSMUSG00000068551	TRUE	NA	NA	NA	NA	NA	NA
Mes4	Il17d	ENSMUSG00000050222	FALSE	NA	NA	2.45791905027027	0.0431877476763418	NA	NA
Mes4	Adamts7	ENSMUSG00000032363	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Ankrd29	ENSMUSG00000057766	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Zfhx4	ENSMUSG00000025255	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Epha7	ENSMUSG00000028289	FALSE	1.65553404940432	1.58910441094289e-05	NA	NA	NA	NA
Mes2	Frzb	ENSMUSG00000027004	FALSE	-2.12604718055088	1.20592368795741e-10	NA	NA	-3.33099949309601	6.21336069489603e-08
Mes4	Myof	ENSMUSG00000048612	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Tmem28	ENSMUSG00000071719	FALSE	1.96342449954933	5.71381326711585e-06	NA	NA	NA	NA
Mes3	Lhx1	ENSMUSG00000018698	TRUE	1.9970659649281	0.0305884282406306	NA	NA	NA	NA
Mes4	S1pr3	ENSMUSG00000067586	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Ybx2	ENSMUSG00000018554	TRUE	-2.55910498088863	9.39348845009219e-05	NA	NA	NA	NA
Mes2	Arid3b	ENSMUSG00000004661	TRUE	NA	NA	-1.57176765745845	0.000282230961317585	-1.6822839126334	0.00939068981296105
Mes4	Frmd5	ENSMUSG00000027238	FALSE	NA	NA	NA	NA	NA	NA
Mes7	Hand2	ENSMUSG00000038193	TRUE	-1.81791544008971	5.49393537996299e-08	NA	NA	NA	NA
Mes1	Gria3	ENSMUSG00000001986	FALSE	3.57642758053349	2.15078544376221e-07	NA	NA	NA	NA
Mes4	Lgr4	ENSMUSG00000050199	FALSE	NA	NA	NA	NA	1.63588917283058	7.4607645052947e-05
Mes1	Tcfl5	ENSMUSG00000038932	TRUE	2.20624185011997	0.00185720113471678	NA	NA	NA	NA
Mes4	Pde7b	ENSMUSG00000019990	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Afdn	ENSMUSG00000068036	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Slco2a1	ENSMUSG00000032548	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Nlgn2	ENSMUSG00000051790	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Mn1	ENSMUSG00000070576	FALSE	NA	NA	NA	NA	1.51554246614258	0.00432226912394502
Mes3	Wdr77	ENSMUSG00000000561	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Grina	ENSMUSG00000022564	FALSE	-2.01656192288895	5.05558655842092e-07	NA	NA	NA	NA
Mes4	Mylip	ENSMUSG00000038175	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Daam1	ENSMUSG00000034574	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Lyar	ENSMUSG00000067367	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Samd12	ENSMUSG00000058656	FALSE	NA	NA	3.6311902323011	1.11199188202084e-07	NA	NA
Mes5	Zfhx2	ENSMUSG00000040721	TRUE	NA	NA	NA	NA	NA	NA
Mes5	Trpm4	ENSMUSG00000038260	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Gprin3	ENSMUSG00000045441	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Pik3ip1	ENSMUSG00000034614	FALSE	-2.85654248307713	0.000628310083537705	NA	NA	NA	NA
Mes3	Ipo5	ENSMUSG00000030662	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Popdc2	ENSMUSG00000022803	FALSE	3.83817952743404	2.56461378119391e-06	NA	NA	NA	NA
Mes1	P3h2	ENSMUSG00000038168	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Atad3a	ENSMUSG00000029036	FALSE	NA	NA	NA	NA	NA	NA
Mes3	BC052040	ENSMUSG00000040282	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Dsc3	ENSMUSG00000059898	FALSE	NA	NA	3.97363060439708	2.90474711813699e-06	NA	NA
Mes4	Mmp11	ENSMUSG00000000901	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Nckap5	ENSMUSG00000049690	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Rasgrp3	ENSMUSG00000071042	FALSE	NA	NA	NA	NA	NA	NA
Mes5	P3h3	ENSMUSG00000023191	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Plk2	ENSMUSG00000021701	FALSE	1.84834787521736	5.49251015202513e-08	NA	NA	NA	NA
Mes1	Pitx2	ENSMUSG00000028023	TRUE	3.42287281336496	7.17830270531112e-05	NA	NA	NA	NA
Mes1	Ebf2	ENSMUSG00000022053	TRUE	2.44286127990369	0.000277999496576988	NA	NA	NA	NA
Mes4	Slc8a1	ENSMUSG00000054640	FALSE	1.89893439420063	6.8205913374435e-07	NA	NA	NA	NA
Mes4	Nfic	ENSMUSG00000055053	TRUE	NA	NA	NA	NA	NA	NA
Mes4	Fam163a	ENSMUSG00000015484	FALSE	NA	NA	NA	NA	1.93304419324619	0.0260007938504482
Mes4	Fam13a	ENSMUSG00000037709	FALSE	-1.53723132883088	0.0378008578587453	NA	NA	NA	NA
Mes5	Hoxa10	ENSMUSG00000000938	TRUE	-2.12225509979005	4.42426174825724e-12	NA	NA	NA	NA
Mes5	Chrdl1	ENSMUSG00000031283	FALSE	-2.30960487369366	0.000229812573398513	NA	NA	NA	NA
Mes4	Pla2g4a	ENSMUSG00000056220	FALSE	NA	NA	NA	NA	NA	NA
Mes2	Rgs5	ENSMUSG00000026678	FALSE	-1.97618017274502	0.001055251905022	-2.03897223419624	0.00521331527333728	NA	NA
Mes1	Rnf150	ENSMUSG00000047747	FALSE	1.81480498784099	7.8848094725844e-07	NA	NA	NA	NA
Mes4	Gpr153	ENSMUSG00000042804	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Rdh10	ENSMUSG00000025921	FALSE	2.92984264503509	1.32791193227539e-14	NA	NA	NA	NA
Mes3	Trmt61a	ENSMUSG00000060950	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Coro1a	ENSMUSG00000030707	FALSE	-2.43281010866284	1.05930018963247e-08	NA	NA	NA	NA
Mes4	Ptgfrn	ENSMUSG00000027864	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Syn2	ENSMUSG00000009394	FALSE	NA	NA	3.64987793837813	0.000304314728035227	NA	NA
Mes4	Crispld2	ENSMUSG00000031825	FALSE	NA	NA	1.84267309704969	0.00131415209443811	NA	NA
Mes3	Cluh	ENSMUSG00000020741	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Snx5	ENSMUSG00000027423	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Cdc42ep1	ENSMUSG00000049521	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Tapbp	ENSMUSG00000024308	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Zfpm1	ENSMUSG00000049577	TRUE	NA	NA	NA	NA	NA	NA
Mes3	Mthfd1l	ENSMUSG00000040675	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Mgp	ENSMUSG00000030218	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Trpm5	ENSMUSG00000009246	FALSE	NA	NA	NA	NA	2.61092369255405	0.0443668643687985
Mes5	Fam169b	ENSMUSG00000074071	FALSE	-5.88288794131985	9.35729922815698e-05	NA	NA	NA	NA
Mes4	Plppr1	ENSMUSG00000063446	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Trpm1	ENSMUSG00000030523	FALSE	2.19838663656684	0.000948822188178395	NA	NA	NA	NA
Mes5	D630003M21Rik	ENSMUSG00000037813	FALSE	-2.63328124662076	0.000624848311777048	NA	NA	NA	NA
Mes3	Riox2	ENSMUSG00000022724	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Mef2c	ENSMUSG00000005583	TRUE	NA	NA	NA	NA	1.66276208857928	0.00103643354361753
Mes3	Zim1	ENSMUSG00000002266	FALSE	2.12595266195094	0.000101797941395552	NA	NA	NA	NA
Mes3	Plcl2	ENSMUSG00000038910	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Dach2	ENSMUSG00000025592	TRUE	NA	NA	NA	NA	1.86908796757692	0.00239683303891211
Mes4	Lhfp	ENSMUSG00000048332	FALSE	1.82215924932618	3.82847707799372e-06	NA	NA	1.56638150088261	0.00594116254468039
Mes4	Tbx18	ENSMUSG00000032419	TRUE	NA	NA	NA	NA	NA	NA
Mes4	Creb3l2	ENSMUSG00000038648	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Ypel5	ENSMUSG00000039770	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Tox	ENSMUSG00000041272	TRUE	NA	NA	NA	NA	NA	NA
Mes3	Wdr12	ENSMUSG00000026019	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Slc6a8	ENSMUSG00000019558	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Gpm6a	ENSMUSG00000031517	FALSE	NA	NA	NA	NA	2.87739402629633	0.000436458665099215
Mes4	Hmgcs2	ENSMUSG00000027875	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Enpp5	ENSMUSG00000023960	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Rrs1	ENSMUSG00000061024	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Tagln	ENSMUSG00000032085	FALSE	3.36569093202855	1.26354943325716e-09	NA	NA	NA	NA
Mes5	Sema4d	ENSMUSG00000021451	FALSE	-1.73145973370212	1.29530340974892e-06	NA	NA	NA	NA
Mes5	Apc2	ENSMUSG00000020135	FALSE	-2.96418717435988	0.00453714707951521	NA	NA	NA	NA
Mes5	Clmp	ENSMUSG00000032024	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Tbc1d8b	ENSMUSG00000042473	FALSE	-1.91915256714201	0.0172884493934429	NA	NA	NA	NA
Mes1	Lrrn4	ENSMUSG00000043110	FALSE	3.7120465058034	2.73057243189389e-06	NA	NA	NA	NA
Mes5	Nhsl1	ENSMUSG00000039835	FALSE	NA	NA	NA	NA	NA	NA
Mes6	Eogt	ENSMUSG00000035245	FALSE	-2.07687785111029	2.89285822420585e-12	NA	NA	NA	NA
Mes4	Foxp1	ENSMUSG00000030067	TRUE	NA	NA	NA	NA	NA	NA
Mes3	Rsl1d1	ENSMUSG00000005846	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Gja4	ENSMUSG00000050234	FALSE	3.23720806908549	5.61877655885957e-08	NA	NA	NA	NA
Mes3	Disp1	ENSMUSG00000030768	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Mthfd2	ENSMUSG00000005667	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Synpo	ENSMUSG00000043079	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Wipi1	ENSMUSG00000041895	FALSE	-1.7100136184053	6.26694538828105e-07	NA	NA	NA	NA
Mes3	Ddx21	ENSMUSG00000020075	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Fhdc1	ENSMUSG00000041842	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Slc16a12	ENSMUSG00000009378	FALSE	3.67174434629327	2.2668312416126e-05	NA	NA	NA	NA
Mes4	Nxph3	ENSMUSG00000046719	FALSE	NA	NA	2.63248218925108	0.000164793303091266	NA	NA
Mes3	Pdzrn3	ENSMUSG00000035357	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Dopey2	ENSMUSG00000022946	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Gsn	ENSMUSG00000026879	FALSE	-3.692750307585	2.30158720732698e-20	NA	NA	NA	NA
Mes5	Bgn	ENSMUSG00000031375	FALSE	-2.47743662607121	2.91941814481471e-12	NA	NA	NA	NA
Mes5	Dnaaf3	ENSMUSG00000055809	FALSE	-2.42574814333549	4.15903682111146e-06	NA	NA	NA	NA
Mes4	Fcrls	ENSMUSG00000015852	FALSE	-3.48057873625259	0.0341075156194839	NA	NA	NA	NA
Mes5	Thbs3	ENSMUSG00000028047	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Hif3a	ENSMUSG00000004328	TRUE	NA	NA	NA	NA	NA	NA
Mes3	Gal	ENSMUSG00000024907	FALSE	5.07227076158202	1.65536503013884e-05	NA	NA	NA	NA
Mes5	Atp1a2	ENSMUSG00000007097	FALSE	-4.31769027745722	4.08086015010692e-06	NA	NA	NA	NA
Mes2	Pitrm1	ENSMUSG00000021193	FALSE	NA	NA	NA	NA	-1.57904160957538	8.66389206140721e-05
Mes4	Pygo1	ENSMUSG00000034910	TRUE	NA	NA	NA	NA	NA	NA
Mes4	Fgfr3	ENSMUSG00000054252	FALSE	NA	NA	2.04284496909819	0.000186544998365253	NA	NA
Mes3	Tubb6	ENSMUSG00000001473	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Oplah	ENSMUSG00000022562	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Erc2	ENSMUSG00000040640	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Cmpk2	ENSMUSG00000020638	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Astn1	ENSMUSG00000026587	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Nr2f2	ENSMUSG00000030551	TRUE	2.13267526939836	7.16159868360563e-09	NA	NA	NA	NA
Mes3	Alx4	ENSMUSG00000040310	TRUE	NA	NA	-1.63840736154067	7.45788262395766e-05	NA	NA
Mes1	1110032F04Rik	ENSMUSG00000046999	FALSE	2.69811408895549	1.09765648716031e-05	NA	NA	NA	NA
Mes4	Masp1	ENSMUSG00000022887	FALSE	NA	NA	2.29796100923164	0.000193224275230073	NA	NA
Mes4	Lgals7	ENSMUSG00000053522	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Ddx39	ENSMUSG00000005481	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Pgk1	ENSMUSG00000062070	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Ngfr	ENSMUSG00000000120	FALSE	1.70862616142134	1.89190602700076e-05	2.38352990818212	4.41756213757963e-08	NA	NA
Mes3	Ak4	ENSMUSG00000028527	FALSE	1.95253431293517	6.68887853762233e-07	NA	NA	NA	NA
Mes3	Smyd5	ENSMUSG00000033706	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Dpep1	ENSMUSG00000019278	FALSE	3.11388060626811	1.65536503013884e-05	NA	NA	NA	NA
Mes3	Gap43	ENSMUSG00000047261	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Tbrg4	ENSMUSG00000000384	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Gstt1	ENSMUSG00000001663	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Slitrk2	ENSMUSG00000036790	FALSE	NA	NA	3.65363805772458	0.00175859340190766	NA	NA
Mes5	Smox	ENSMUSG00000027333	FALSE	-1.5573413134866	4.62956808032153e-05	NA	NA	NA	NA
Mes4	Rnf152	ENSMUSG00000047496	FALSE	NA	NA	2.30864668713499	0.017256749142663	NA	NA
Mes4	Rorc	ENSMUSG00000028150	TRUE	NA	NA	NA	NA	NA	NA
Mes3	Pabpc4	ENSMUSG00000011257	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Cpox	ENSMUSG00000022742	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Bnip3	ENSMUSG00000078566	FALSE	1.68967129517362	7.08437307267405e-06	NA	NA	NA	NA
Mes4	Mgat3	ENSMUSG00000042428	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Aplp1	ENSMUSG00000006651	FALSE	-1.82838863245855	0.00152711683002528	NA	NA	NA	NA
Mes3	Hsp90aa1	ENSMUSG00000021270	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Cux1	ENSMUSG00000029705	TRUE	NA	NA	NA	NA	NA	NA
Mes4	Smim14	ENSMUSG00000037822	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Slc22a23	ENSMUSG00000038267	FALSE	NA	NA	NA	NA	NA	NA
Mes6	Aff2	ENSMUSG00000031189	FALSE	-1.52365848261521	1.31275656421984e-05	NA	NA	NA	NA
Mes5	Dnase2a	ENSMUSG00000003812	FALSE	-1.87609191898208	0.0150212013082905	NA	NA	NA	NA
Mes4	Col24a1	ENSMUSG00000028197	FALSE	NA	NA	NA	NA	3.10970386478675	2.2829444615286e-05
Mes4	P4ha3	ENSMUSG00000051048	FALSE	-6.3186188815924	0.0219225893114577	NA	NA	NA	NA
Mes5	Cdc42ep3	ENSMUSG00000036533	FALSE	-2.35106919405059	7.43718128595095e-07	NA	NA	NA	NA
Mes5	Dnmt3a	ENSMUSG00000020661	TRUE	-1.50755056245355	6.705205413891e-06	NA	NA	NA	NA
Mes4	Ctso	ENSMUSG00000028015	FALSE	NA	NA	NA	NA	NA	NA
Mes6	Itpr3	ENSMUSG00000042644	FALSE	NA	NA	NA	NA	NA	NA
Mes6	Fam131b	ENSMUSG00000029861	FALSE	-1.86526867979274	4.51444941165212e-06	NA	NA	NA	NA
Mes2	Dnmt3b	ENSMUSG00000027478	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Tcp11l2	ENSMUSG00000020034	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Caln1	ENSMUSG00000060371	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Ackr3	ENSMUSG00000044337	FALSE	NA	NA	1.57078487223794	0.0221418580728635	NA	NA
Mes3	Slc7a1	ENSMUSG00000041313	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Lrba	ENSMUSG00000028080	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Cyp4v3	ENSMUSG00000079057	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Pdcd4	ENSMUSG00000024975	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Mpped2	ENSMUSG00000016386	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Pth1r	ENSMUSG00000032492	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Nap1l1	ENSMUSG00000058799	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Cacna2d3	ENSMUSG00000021991	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Rcc1	ENSMUSG00000028896	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Bambi	ENSMUSG00000024232	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Chst3	ENSMUSG00000057337	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Met	ENSMUSG00000009376	FALSE	3.10837955070356	9.34658255368783e-10	NA	NA	NA	NA
Mes5	Drp2	ENSMUSG00000000223	FALSE	-1.90745016925886	0.000758132845696779	NA	NA	NA	NA
Mes4	Glis1	ENSMUSG00000034762	TRUE	NA	NA	1.6771593313771	0.0240865304509237	NA	NA
Mes5	Syndig1	ENSMUSG00000074736	FALSE	NA	NA	NA	NA	NA	NA
Mes4	4930402H24Rik	ENSMUSG00000027309	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Smarcc2	ENSMUSG00000025369	TRUE	NA	NA	NA	NA	NA	NA
Mes5	Gstm7	ENSMUSG00000004035	FALSE	-1.79437074392354	0.00156880167638167	NA	NA	NA	NA
Mes4	Trpm3	ENSMUSG00000052387	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Nav2	ENSMUSG00000052512	FALSE	-2.16396049098161	2.66669881980788e-08	NA	NA	NA	NA
Mes3	Srm	ENSMUSG00000006442	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Pus1	ENSMUSG00000029507	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Cav1	ENSMUSG00000007655	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Irs2	ENSMUSG00000038894	FALSE	-1.57157981084164	1.71975818074146e-06	NA	NA	NA	NA
Mes5	Grik5	ENSMUSG00000003378	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Hspa5	ENSMUSG00000026864	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Mxd4	ENSMUSG00000037235	TRUE	NA	NA	NA	NA	NA	NA
Mes4	Bmf	ENSMUSG00000040093	FALSE	NA	NA	1.60693427032921	0.0126100085587952	NA	NA
Mes5	Tmem176b	ENSMUSG00000029810	FALSE	-1.81799912165399	2.30426696982059e-05	NA	NA	NA	NA
Mes5	Myo1f	ENSMUSG00000024300	FALSE	-4.13030911289216	0.00419575766769462	NA	NA	NA	NA
Mes3	Ftsj3	ENSMUSG00000020706	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Adamts9	ENSMUSG00000030022	FALSE	1.68917052313487	8.36949511928767e-06	NA	NA	NA	NA
Mes4	Sema3d	ENSMUSG00000040254	FALSE	NA	NA	2.44774286073113	0.0217159355648084	NA	NA
Mes4	Klhl5	ENSMUSG00000054920	FALSE	NA	NA	1.63231483348388	0.000420305723199314	NA	NA
Mes4	Pdzd4	ENSMUSG00000002006	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Atp2a2	ENSMUSG00000029467	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Mak16	ENSMUSG00000031578	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Ddx18	ENSMUSG00000001674	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Txnip	ENSMUSG00000038393	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Phlda1	ENSMUSG00000020205	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Ctss	ENSMUSG00000038642	FALSE	-5.53229755861163	0.0274587610659862	NA	NA	NA	NA
Mes4	Sned1	ENSMUSG00000047793	FALSE	-1.93379132856481	0.0212758907771815	1.6879674451814	0.0216692169828729	NA	NA
Mes4	Ebf4	ENSMUSG00000053552	TRUE	NA	NA	NA	NA	NA	NA
Mes7	Trp63	ENSMUSG00000022510	TRUE	-2.2343969466409	0.00382807725265775	NA	NA	-2.88160728444325	8.66389206140721e-05
Mes4	Fam214a	ENSMUSG00000034858	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Btg1	ENSMUSG00000036478	TRUE	NA	NA	NA	NA	NA	NA
Mes4	Pcdhb17	ENSMUSG00000046387	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Nrxn1	ENSMUSG00000024109	FALSE	NA	NA	NA	NA	2.58163247147126	0.00939068981296105
Mes5	Prkcd	ENSMUSG00000021948	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Prkg1	ENSMUSG00000052920	FALSE	1.72005316528832	0.00479668068641766	NA	NA	NA	NA
Mes5	Cxcl14	ENSMUSG00000021508	FALSE	-4.1676374742812	1.4755802890953e-12	NA	NA	NA	NA
Mes5	C1qa	ENSMUSG00000036887	FALSE	-4.27096635689239	0.000107578536281141	NA	NA	NA	NA
Mes4	Clcf1	ENSMUSG00000040663	FALSE	-3.7025166313135	7.88633678076129e-05	NA	NA	NA	NA
Mes5	Itm2b	ENSMUSG00000022108	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Arsb	ENSMUSG00000042082	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Ezr	ENSMUSG00000052397	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Cnbp	ENSMUSG00000030057	TRUE	NA	NA	NA	NA	NA	NA
Mes3	Stk39	ENSMUSG00000027030	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Pum3	ENSMUSG00000041360	FALSE	NA	NA	NA	NA	NA	NA
Mes1	Dll4	ENSMUSG00000027314	FALSE	1.67191171138667	5.34861342438686e-05	NA	NA	NA	NA
Mes5	Ldhb	ENSMUSG00000030246	FALSE	-1.67592245915987	5.08839357607911e-07	NA	NA	NA	NA
Mes4	Cybb	ENSMUSG00000015340	FALSE	-6.46883748901058	0.0130713349203063	NA	NA	NA	NA
Mes4	Chrdl2	ENSMUSG00000030732	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Tmem151b	ENSMUSG00000096847	FALSE	-1.50447902161872	0.00051710320400263	NA	NA	NA	NA
Mes5	Col1a2	ENSMUSG00000029661	FALSE	-2.38647739305809	2.47789059714244e-09	NA	NA	NA	NA
Mes1	Postn	ENSMUSG00000027750	FALSE	5.86623109153463	7.11511836286569e-09	4.19376437619821	0.031900058050696	NA	NA
Mes1	Hs3st3b1	ENSMUSG00000070407	FALSE	3.66935877077935	4.26845458300429e-20	NA	NA	NA	NA
Mes6	Zic2	ENSMUSG00000061524	TRUE	-1.88120432582837	2.36083676730296e-09	NA	NA	NA	NA
Mes3	Slc25a13	ENSMUSG00000015112	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Olfml3	ENSMUSG00000027848	FALSE	NA	NA	2.03199508980896	0.000128309437570264	NA	NA
Mes3	Yaf2	ENSMUSG00000022634	TRUE	NA	NA	NA	NA	NA	NA
Mes4	Cntnap3	ENSMUSG00000033063	FALSE	NA	NA	8.4684244985287	8.28824084046885e-05	NA	NA
Mes4	Gpr157	ENSMUSG00000047875	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Rcan3	ENSMUSG00000059713	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Hkdc1	ENSMUSG00000020080	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Parp12	ENSMUSG00000038507	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Fam109b	ENSMUSG00000049687	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Synpr	ENSMUSG00000056296	FALSE	NA	NA	NA	NA	NA	NA
Mes2	Chrna1	ENSMUSG00000027107	FALSE	NA	NA	-3.21289792560442	0.0133590228669994	NA	NA
Mes1	Lrrc8b	ENSMUSG00000070639	FALSE	1.53955703358294	9.26667007471028e-05	NA	NA	NA	NA
Mes3	Mcoln3	ENSMUSG00000036853	FALSE	NA	NA	NA	NA	NA	NA
Mes4	Hpse	ENSMUSG00000035273	FALSE	NA	NA	NA	NA	NA	NA
Mes3	Ppp2r1b	ENSMUSG00000032058	FALSE	NA	NA	NA	NA	NA	NA
Mes5	Nlrp10	ENSMUSG00000049709	FALSE	-4.29039578315909	0.0463790261737604	NA	NA	NA	NA
Mes5	Fbxo41	ENSMUSG00000047013	FALSE	-4.0490217986102	1.54274150459081e-06	NA	NA	NA	NA
Mes4	Rnase4	ENSMUSG00000021876	FALSE	NA	NA	NA	NA	NA	NA
